id,index,status,phase,state_text,bytes
C673325,0,ok,gas,gas,4385
C673325,1,ok,condensed,LIQUID,18407
C673325,2,end,,,0
C6286302,0,ok,condensed,SOLID (MINERAL OIL MULL),19822
C6286302,1,end,,,0
C23689341,0,ok,unknown,,616
C23689341,1,end,,,0
C205178809,0,ok,gas,gas,14145
C205178809,1,end,,,0
C76008736,0,ok,gas,gas,13817
C99903078,0,ok,condensed,SOLID (1.0 mg / 650 mg KBr DISC),26454
C99903078,1,end,,,0
C7229154,0,ok,condensed,SOLID (0.7 mg / 500 mg KBr DISC),21896
C7229154,1,end,,,0
C772598,0,ok,gas,gas,13933
C772598,1,end,,,0
C81038440,0,ok,gas,gas,14840
C81038440,1,end,,,0
C38985794,0,ok,gas,gas,12953
C38985794,1,end,,,0
C2415807,0,ok,gas,gas,4358
C2415807,1,end,,,0
C104517046,0,ok,condensed,SOLUTION (10% IN CCl4 FOR 3800-1333 AND 10% IN CS2 FOR 1333-400 CM^-^1),38712
C104517046,1,end,,,0
C50677275,0,ok,condensed,SOLID (MINERAL OIL MULL),19508
C50677275,1,end,,,0
C5441167,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 3800-1300, 10% IN CS2 FOR 1300-650, AND 10% IN CCl4 FOR 650-250 CM^-^1) VERSUS SOLVENT",33889
C5441167,1,end,,,0
C116435133,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1300, 10% CS2 FOR 1300-625 CM^-^1)",21091
C116435133,1,end,,,0
C116632929,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1300, 10% CS2 FOR 1300-625 CM^-^1)",20976
C37885419,0,ok,gas,gas,12557
C37885419,1,end,,,0
C25173686,0,ok,gas,gas,14172
C25173686,1,end,,,0
C35112277,0,ok,gas,gas,12494
C35112277,1,end,,,0
C1928387,0,ok,gas,gas,4172
C1928387,1,ok,condensed,"SOLUTION (10% CCl4 FOR 2.5-7.5, 10% CS2 FOR 7.5-15 MICRON)",19584
C1928387,2,end,,,0
C120365,0,ok,gas,gas,4414
C120365,1,ok,condensed,SOLID (MINERAL OIL MULL),18962
C120365,2,end,,,0
C81927551,0,ok,gas,gas,11970
C81927551,1,end,,,0
C16189063,0,ok,unknown,,624
C16189063,1,end,,,0
C116557994,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 5000-1350 CM^-^1, 10% IN CS2 FOR 1350-625 CM^-^1)",20047
C116557994,1,end,,,0
C6935064,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19477
C6935064,1,end,,,0
C133062,0,ok,gas,gas,4056
C133062,1,end,,,0
C81112096,0,ok,gas,gas,13042
C81112096,1,end,,,0
C21364465,0,ok,condensed,"SOLID (KBr DISC, 0.9% WT.)",32250
C21364465,1,end,,,0
C530643,0,ok,condensed,"SOLID (KBr DISC, 0.9% WT.)",32252
C530643,1,end,,,0
C16862116,0,ok,condensed,"SOLID (KBr DISC, 0.9% WT.)",32336
C16862116,1,end,,,0
C7017165,0,ok,condensed,SOLID (NUJOL MULL),19739
C7017165,1,end,,,0
C40046273,0,ok,gas,gas,13893
C40046273,1,end,,,0
C19407422,0,ok,gas,gas,13971
C19407422,1,end,,,0
C13450776,0,ok,condensed,SOLID (MULL),32324
C13450776,1,end,,,0
C949031,0,ok,gas,gas,4460
C949031,1,end,,,0
C17608105,0,ok,gas,gas,13672
C17608105,1,end,,,0
C85068300,0,ok,gas,gas,13703
C85068300,1,end,,,0
C85068311,0,ok,gas,gas,13978
C85068311,1,end,,,0
C23384727,0,ok,gas,gas,14010
C23384727,1,end,,,0
C29112901,0,ok,gas,gas,13888
C29112901,1,end,,,0
C178374782,0,ok,gas,gas,14075
C178374782,1,end,,,0
C351360,0,ok,gas,gas,14113
C351360,1,end,,,0
C344627,0,ok,gas,gas,4446
C349973,0,ok,gas,gas,4312
C349973,1,end,,,0
C18584935,0,ok,gas,gas,7338
C18584935,1,end,,,0
C104534965,0,ok,gas,gas,13853
C104534965,1,end,,,0
C355931,0,ok,gas,gas,13796
C355931,1,end,,,0
C404900,0,ok,gas,gas,14020
C404900,1,end,,,0
C182565271,0,ok,gas,gas,12205
C182565271,1,end,,,0
C578665,0,ok,gas,gas,4686
C578665,1,ok,condensed,SOLID (MINERAL OIL MULL),21152
C578665,2,end,,,0
C7164989,0,ok,gas,gas,3951
C7164989,1,end,,,0
C1126007,0,ok,gas,gas,4463
C1126007,1,end,,,0
C1125606,0,ok,gas,gas,4526
C1125606,1,end,,,0
C14003340,0,ok,gas,gas,14230
C14003340,1,end,,,0
C1008953,0,ok,gas,gas,13063
C1008953,1,end,,,0
C33119652,0,ok,condensed,SOLID (KBr PELLET),19212
C33119652,1,end,,,0
C3042000,0,ok,gas,gas,13731
C73816587,0,ok,condensed,SOLID (SPLIT MULL),32284
C73816587,1,end,,,0
C618713,0,ok,gas,gas,11926
C618713,1,end,,,0
C175135076,0,ok,gas,gas,13794
C175135076,1,end,,,0
C13097104,0,ok,condensed,SOLID (SPLIT MULL),37321
C13097104,1,end,,,0
C2010062,0,ok,gas,gas,13992
C2010062,1,end,,,0
C17374231,0,ok,condensed,SOLID (MINERAL OIL MULL),20104
C17374231,1,end,,,0
C24829127,0,ok,condensed,SOLID (NUJOL),19669
C24829127,1,end,,,0
C104552,0,ok,gas,VAPOR (4 MICROLITER AT 150 C),25741
C104552,1,ok,condensed,LIQUID (NEAT),27068
C104552,2,end,,,0
C83330,0,ok,gas,gas,3964
C83330,1,ok,condensed,SOLID (SPLIT MULL),33002
C83330,2,end,,,0
C1504581,0,ok,gas,gas,4364
C1504581,1,end,,,0
C13045880,0,ok,gas,gas,13871
C13045880,1,end,,,0
C4187875,0,ok,gas,gas,4554
C4187875,1,end,,,0
C621829,0,ok,gas,gas,4839
C621829,1,end,,,0
C119846,0,ok,unknown,,592
C119846,1,end,,,0
C579077,0,ok,gas,gas,14030
C579077,1,end,,,0
C1075496,0,ok,gas,gas,13190
C1075496,1,end,,,0
C1571080,0,ok,gas,gas,14034
C1571080,1,end,,,0
C577560,0,ok,gas,gas,4685
C577560,1,end,,,0
C878002,0,ok,gas,gas,4010
C878002,1,end,,,0
C3162296,0,ok,gas,gas,12595
C588307,0,ok,gas,gas,7539
C588307,1,end,,,0
C7310954,0,ok,gas,gas,14948
C7310954,1,end,,,0
C34231782,0,ok,gas,gas,13686
C34231782,1,end,,,0
C50782,0,ok,unknown,,606
C50782,1,ok,condensed,SOLID (KBr DISC) VS KBr,32227
C50782,2,end,,,0
C331395,0,ok,condensed,SOLID (OIL MULL),34133
C331395,1,end,,,0
C4376185,0,ok,gas,gas,14788
C2861281,0,ok,gas,gas,13967
C2861281,1,end,,,0
C5780074,0,ok,gas,gas,13912
C5780074,1,end,,,0
C6304898,0,ok,condensed,SOLID (KBr PELLET),19611
C6304898,1,end,,,0
C15872283,0,ok,gas,gas,14105
C6280804,0,ok,gas,gas,14300
C6280804,1,end,,,0
C14216343,0,ok,condensed,SOLID (SPLIT MULL),32387
C14216343,1,end,,,0
C635530,0,ok,condensed,SOLID (MINERAL OIL MULL),19837
C635530,1,end,,,0
C5651887,0,ok,gas,gas,13467
C5651887,1,end,,,0
C4392249,0,ok,gas,gas,13965
C4392249,1,end,,,0
C56762233,0,ok,gas,gas,13399
C56762233,1,end,,,0
C2114003,0,ok,gas,gas,4046
C2114003,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",32954
C2114003,2,end,,,0
C19997536,0,ok,gas,gas,14145
C19997536,1,end,,,0
C619410,0,ok,gas,gas,4433
C619410,1,end,,,0
C5798754,0,ok,gas,gas,4177
C5798754,1,end,,,0
C6091641,0,ok,gas,gas,13956
C6091641,1,end,,,0
C2632135,0,ok,gas,gas,4362
C2632135,1,end,,,0
C5437456,0,ok,gas,gas,4417
C5437456,1,end,,,0
C31949210,0,ok,gas,gas,4255
C31949210,1,end,,,0
C5000657,0,ok,gas,gas,4455
C5000657,1,end,,,0
C52062927,0,ok,gas,gas,13859
C79636945,0,ok,gas,gas,13383
C79636945,1,end,,,0
C1129288,0,ok,gas,gas,14077
C1129288,1,end,,,0
C2212068,0,ok,gas,gas,4320
C2212068,1,end,,,0
C774812,0,ok,gas,gas,13812
C774812,1,end,,,0
C25477003,0,ok,condensed,SOLID (MINERAL OIL MULL),18932
C25477003,1,end,,,0
C1712705,0,ok,gas,gas,4524
C2687129,0,ok,gas,gas,4438
C2687129,1,ok,condensed,LIQUID,19792
C2687129,2,ok,condensed,LIQUID (NEAT),34572
C2687129,3,end,,,0
C709988,0,ok,gas,gas,4060
C709988,1,end,,,0
C6639323,0,ok,gas,gas,14004
C6639323,1,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19524
C6639323,2,end,,,0
C6851463,0,ok,unknown,,667
C6851463,1,end,,,0
C116632996,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1300, 10% CS2 FOR 1300-625 CM^-^1)",21040
C116632996,1,end,,,0
C116402085,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19061
C116402085,1,end,,,0
C94893,0,ok,gas,gas,4785
C94893,1,end,,,0
C21721788,0,ok,condensed,SOLID (NUJOL MULL),32301
C21721788,1,end,,,0
C29285594,0,ok,condensed,"SOLUTION (1% CCl4 FOR 5000-1330, 1% CS2 FOR 1330-625 CM^-^1)",19102
C29285594,1,end,,,0
C56791594,0,ok,condensed,SOLID (KBr DISC),32923
C56791594,1,end,,,0
C6973542,0,ok,condensed,SOLID (0.8 mg / 650 mg KBr DISC),32917
C6973542,1,end,,,0
C936594,0,ok,condensed,"SOLUTION (10% IN CCl4 FOR 5000-1350 CM^-^1, 10% IN CS2 FOR 1350-625 CM^-^1)",20147
C936594,1,end,,,0
C645454,0,ok,gas,gas,13999
C645454,1,ok,condensed,LIQUID,19288
C645454,2,end,,,0
C6285058,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19585
C6285058,1,end,,,0
C5586889,0,ok,gas,gas,14129
C5586889,1,ok,condensed,LIQUID (NEAT),32161
C5586889,2,ok,condensed,"SOLUTION 7% (CS2 FOR 7.5-15 microns, AND CCl4 FOR 2.5-7.5 microns)",32212
C5586889,3,end,,,0
C6305959,0,ok,gas,gas,13939
C6305959,1,end,,,0
C5348072,0,ok,gas,gas,4614
C5348072,1,end,,,0
C16331456,0,ok,gas,gas,12974
C16331456,1,end,,,0
C7335253,0,ok,gas,gas,12387
C7335253,1,end,,,0
C7335275,0,ok,gas,gas,6785
C7335275,1,end,,,0
C938954,0,ok,gas,gas,4192
C938954,1,end,,,0
C54373158,0,ok,gas,gas,13997
C54373158,1,end,,,0
C2212057,0,ok,gas,gas,3959
C2212057,1,end,,,0
C91367054,0,ok,gas,gas,12222
C91367054,1,end,,,0
C2019343,0,ok,gas,gas,14102
C2019343,1,end,,,0
C24552270,0,ok,gas,gas,4823
C24552270,1,end,,,0
C16331467,0,ok,gas,gas,14075
C16331467,1,end,,,0
C94746,0,ok,gas,gas,4669
C94746,1,end,,,0
C17213579,0,ok,gas,gas,12253
C17213579,1,end,,,0
C25140867,0,ok,condensed,"SOLID (SPLIT MULL, FLUOROLUBE FOR 3800-1333 AND NUJOL FOR 1333-400 CM ^-^1)",34520
C25140867,1,end,,,0
C19094758,0,ok,unknown,,624
C19094758,1,end,,,0
C5000486,0,ok,gas,gas,14243
C5000486,1,end,,,0
C54672092,0,ok,gas,gas,7389
C41512623,0,ok,gas,gas,13867
C41512623,1,end,,,0
C433067,0,ok,gas,gas,4062
C433067,1,end,,,0
C456031,0,ok,gas,gas,4446
C456031,1,end,,,0
C1737195,0,ok,gas,gas,13942
C1737195,1,end,,,0
C455674,0,ok,gas,gas,14057
C455674,1,end,,,0
C451467,0,ok,gas,gas,4018
C451467,1,end,,,0
C455914,0,ok,gas,gas,4354
C459314,0,ok,gas,gas,14090
C459314,1,end,,,0
C51788808,0,ok,gas,gas,13892
C51788808,1,end,,,0
C452142,0,ok,gas,gas,13118
C452142,1,end,,,0
C300390,0,ok,condensed,SOLID (MINERAL OIL MULL),19355
C300390,1,end,,,0
C83341,0,ok,gas,gas,4899
C83341,1,end,,,0
C645590,0,ok,gas,gas,4548
C645590,1,ok,condensed,LIQUID,19861
C645590,2,end,,,0
C603769,0,ok,gas,gas,4126
C603769,1,end,,,0
C95205,0,ok,gas,gas,4699
C95205,1,end,,,0
C16096325,0,ok,gas,gas,4346
C16096325,1,end,,,0
C21789366,0,ok,gas,gas,4412
C21789366,1,end,,,0
C2947606,0,ok,gas,gas,14807
C22364687,0,ok,gas,gas,14187
C22364687,1,end,,,0
C5724561,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33238
C5724561,1,end,,,0
C2947617,0,ok,gas,gas,14062
C2947617,1,end,,,0
C22445427,0,ok,gas,gas,14838
C22445427,1,end,,,0
C34136599,0,ok,gas,gas,4312
C34136599,1,end,,,0
C15793778,0,ok,condensed,SOLID (OIL MULL),26415
C15793778,1,end,,,0
C4368687,0,ok,gas,gas,14162
C4368687,1,end,,,0
C61193042,0,ok,condensed,SOLID (MINERAL OIL MULL),20048
C61193042,1,end,,,0
C90349658,0,ok,condensed,SOLID (1.0 mg / 650 mg KBr DISC),26646
C90349658,1,end,,,0
C53639295,0,ok,gas,gas,7214
C53639295,1,end,,,0
C91769,0,ok,gas,gas,7735
C91769,1,end,,,0
C103754036,0,ok,condensed,SOLID (0.4 mg / 650 mg KBr DISC),32881
C103754036,1,end,,,0
C104472,0,ok,gas,gas,4939
C104472,1,end,,,0
C3189137,0,ok,condensed,SOLID (KBr DISC),36556
C3189137,1,end,,,0
C17362173,0,ok,gas,gas,14748
C7035032,0,ok,gas,gas,4406
C7035032,1,end,,,0
C5676584,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1) VS SOLVENT",33137
C5676584,1,end,,,0
C28556812,0,ok,gas,gas,13813
C13372811,0,ok,gas,gas,12172
C13372811,1,end,,,0
C54132751,0,ok,gas,gas,13766
C54132751,1,end,,,0
C1591997,0,ok,gas,gas,15024
C1591997,1,end,,,0
C33901449,0,ok,gas,gas,13741
C23138581,0,ok,gas,gas,13753
C23138581,1,end,,,0
C23138503,0,ok,gas,gas,12551
C23138503,1,end,,,0
C705602,0,ok,condensed,"SOLUTION (10% CCl4 FOR 2-7.6, 10% CS2 FOR 7.6-16 MICRON)",32622
C705602,1,end,,,0
C42973568,0,ok,gas,gas,13166
C42973568,1,end,,,0
C119517,0,ok,condensed,SOLID (MINERAL OIL MULL),19867
C119517,1,end,,,0
C5653623,0,ok,gas,gas,4564
C5653623,1,end,,,0
C32459624,0,ok,condensed,LIQUID,19724
C32459624,1,end,,,0
C703560,0,ok,gas,gas,4272
C703560,1,end,,,0
C104968583,0,ok,gas,gas,13943
C40532067,0,ok,gas,gas,14128
C40532067,1,end,,,0
C33904040,0,ok,gas,gas,14224
C33904040,1,end,,,0
C5697449,0,ok,gas,gas,14158
C5697449,1,end,,,0
C495692,0,ok,condensed,SOLID (NUJOL MULL),50057
C495692,1,end,,,0
C3316243,0,ok,gas,gas,14152
C3316243,1,end,,,0
C13067191,0,ok,gas,gas,6831
C13067191,1,end,,,0
C3179100,0,ok,gas,gas,13954
C3179100,1,end,,,0
C5332967,0,ok,gas,gas,14090
C5332967,1,end,,,0
C15580322,0,ok,condensed,SOLID (0.4 mg / 650 mg KBr DISC),32846
C15580322,1,end,,,0
C17408161,0,ok,gas,gas,4366
C17408161,1,end,,,0
C99774,0,ok,unknown,,604
C99774,1,ok,condensed,SOLID (MULL),20178
C618984,0,ok,gas,gas,4322
C618984,1,end,,,0
C610344,0,ok,gas,gas,4657
C610344,1,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33128
C610344,2,ok,condensed,"SOLUTION (2% CCl4 FOR 3800-1330, 2% CS2 FOR 1330-400 CM^-^1)",33140
C610344,3,end,,,0
C24078215,0,ok,condensed,"SOLUTION (5% CCl4 FOR 3800-1330, 5% CS2 FOR 1330-400 CM^-^1)",1004
C24078215,1,end,,,0
C6277389,0,ok,gas,gas,13690
C487547,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-460 CM^-^1",32460
C487547,1,end,,,0
C51592,0,ok,condensed,SOLID (NUJOL MULL),16858
C51592,1,end,,,0
C5081378,0,ok,gas,gas,13884
C5081378,1,end,,,0
C19013106,0,ok,gas,gas,14238
C19013106,1,end,,,0
C20357259,0,ok,gas,gas,16198
C20357259,1,end,,,0
C3694573,0,ok,gas,gas,13800
C3694573,1,end,,,0
C190774562,0,ok,gas,gas,13766
C190774562,1,end,,,0
C40046284,0,ok,gas,gas,13900
C40046284,1,end,,,0
C23163840,0,ok,gas,gas,13748
C23163840,1,end,,,0
C3460499,0,ok,gas,gas,12645
C3460499,1,end,,,0
C17608092,0,ok,gas,gas,14025
C17608092,1,end,,,0
C2941697,0,ok,gas,gas,12331
C2941697,1,end,,,0
C32393321,0,ok,gas,gas,13946
C32393321,1,end,,,0
C24277449,0,ok,gas,gas,13655
C24277449,1,end,,,0
C24277438,0,ok,gas,gas,13754
C24277438,1,end,,,0
C40046308,0,ok,gas,gas,13865
C40046308,1,end,,,0
C19241157,0,ok,gas,gas,13668
C19241157,1,end,,,0
C19241168,0,ok,gas,gas,13608
C19241168,1,end,,,0
C39842018,0,ok,gas,gas,13512
C39842018,1,end,,,0
C1539204,0,ok,gas,gas,13851
C1539204,1,end,,,0
C16735696,0,ok,gas,gas,13601
C16735696,1,end,,,0
C19241204,0,ok,gas,gas,13956
C19241204,1,end,,,0
C18856638,0,ok,gas,gas,12212
C18856638,1,end,,,0
C3696660,0,ok,gas,gas,13695
C3696660,1,end,,,0
C3694460,0,ok,gas,gas,13776
C2941711,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-400 CM^-^1)",33136
C2941711,1,end,,,0
C95261,0,ok,gas,gas,4658
C95261,1,end,,,0
C19241179,0,ok,gas,gas,13836
C37141507,0,ok,gas,gas,14353
C37141507,1,end,,,0
C2818895,0,ok,gas,gas,14026
C2818895,1,end,,,0
C623212,0,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19080
C623212,1,end,,,0
C5653678,0,ok,gas,gas,12150
C5653678,1,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",32968
C5653678,2,end,,,0
C5662953,0,ok,gas,gas,12601
C5662953,1,end,,,0
C7314445,0,ok,gas,gas,13977
C7314445,1,end,,,0
C33524311,0,ok,gas,gas,4334
C33524311,1,end,,,0
C91043,0,ok,condensed,SOLID (KBr PELLET),19177
C91043,1,end,,,0
C80400,0,ok,gas,gas,4725
C80400,1,end,,,0
C40469167,0,ok,gas,gas,14059
C40469167,1,end,,,0
C530563,0,ok,gas,gas,12514
C20820773,0,ok,condensed,"SOLUTION (10% CCl4 FOR 2.7-7.5, 10% CS2 FOR 7.5-26 MICRON) VS SOLVENT",33147
C20820773,1,end,,,0
C6263623,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1340, 10% CS2 FOR 1340-470 CM^-^1) VS SOLVENT",32333
C6263623,1,end,,,0
C4946149,0,ok,gas,gas,13484
C4946149,1,end,,,0
C6262879,0,ok,gas,gas,4292
C622639,0,ok,condensed,LIQUID,21105
C622639,1,end,,,0
C314409,0,ok,gas,gas,4107
C314409,1,end,,,0
C17878443,0,ok,condensed,LIQUID,19267
C17878443,1,end,,,0
C37791041,0,ok,condensed,SOLID (OIL MULL),32431
C37791041,1,end,,,0
C21725462,0,ok,gas,gas,3954
C21725462,1,end,,,0
C1833518,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1300, 2% CS2 FOR 1300-650, AND 10% CCl4 FOR 650-260) VS SOLVENT",34450
C1833518,1,end,,,0
C10557718,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1335, 10% CS2 FOR 1335-450 CM^-^1)",32681
C10557718,1,ok,unknown,,621
C10557718,2,end,,,0
C4405429,0,ok,unknown,,620
C4405429,1,end,,,0
C17964771,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1300, 2% CS2 FOR 1300-650, AND 10% CCl4 FOR 650-260) VS SOLVENT",34425
C17964771,1,end,,,0
C300629,0,ok,gas,gas,4651
C300629,1,end,,,0
C99978,0,ok,gas,gas,4549
C99978,1,end,,,0
C121722,0,ok,gas,gas,4517
C121722,1,ok,condensed,LIQUID,21102
C121722,2,end,,,0
C609723,0,ok,condensed,LIQUID,19272
C609723,1,end,,,0
C88051,0,ok,gas,gas,4505
C88051,1,ok,condensed,LIQUID (NEAT),32674
C88051,2,end,,,0
C3978812,0,ok,gas,gas,4290
C3978812,1,ok,gas,VAPOR (0.5 MICROLITER AT 150 C),28171
C102272,0,ok,gas,gas,4411
C102272,1,ok,unknown,,643
C102272,2,end,,,0
C14321278,0,ok,gas,gas,4984
C14321278,1,end,,,0
C2038575,0,ok,gas,gas,4384
C935284,0,ok,gas,gas,4176
C935284,1,end,,,0
C2696846,0,ok,gas,gas,13927
C2696846,1,end,,,0
C589082,0,ok,gas,gas,4481
C589082,1,end,,,0
C99887,0,ok,gas,gas,12493
C99887,1,ok,condensed,LIQUID (NEAT),32736
C622571,0,ok,gas,gas,4288
C622571,1,end,,,0
C613978,0,ok,gas,gas,6168
C613978,1,ok,condensed,"SOLUTION (10% CCl4 FOR 5000-1330, 10% CS2 FOR 1330-625 CM^-^1)",19101
C613978,2,ok,condensed,LIQUID (NEAT),32757
C613978,3,end,,,0
C5944412,0,ok,gas,gas,4143
C5944412,1,end,,,0
C643287,0,ok,condensed,"SOLUTION (10% CCl4 FOR 2.5-7.5, 10% CS2 FOR 7.5-16 MICRON)",19180
C643287,1,end,,,0
C768525,0,ok,gas,gas,4352
C768525,1,ok,condensed,LIQUID (NEAT),32743
C768525,2,end,,,0
C622800,0,ok,condensed,LIQUID (NEAT),32657
C622800,1,ok,condensed,LIQUID (NEAT),32732
C622800,2,end,,,0
C24549062,0,ok,gas,gas,4553
C24549062,1,end,,,0
C94688,0,ok,gas,gas,4469
C94688,1,end,,,0
C93481,0,ok,gas,gas,4644
C93481,1,ok,condensed,LIQUID (NEAT),33023
C93481,2,end,,,0
C94984,0,ok,gas,gas,6862
C1821381,0,ok,gas,gas,4924
C1821381,1,end,,,0
C102487,0,ok,gas,gas,6948
C102487,1,end,,,0
C23996250,0,ok,gas,gas,13489
C23996250,1,end,,,0
C34803662,0,ok,gas,gas,12920
C34803662,1,end,,,0
C19353925,0,ok,gas,gas,14058
C19353925,1,end,,,0
C550287,0,ok,condensed,SOLID (1 mg / 200 mg KBr DISC) VS KBr,32461
C550287,1,end,,,0
C778972,0,ok,condensed,SOLID (SPLIT MULL),32401
C778972,1,end,,,0
C951779,0,ok,condensed,SOLID (8.0 mg / 400 mg KBr DISC),32836
C951779,1,end,,,0
C5451412,0,ok,condensed,SOLID (0.8 mg / 650 mg KBr DISC),32925
C5451412,1,end,,,0
C2715700,0,ok,condensed,SOLID (0.8 m / 650 mg KBr DISC),32923
C2715700,1,end,,,0
C76412629,0,ok,condensed,SOLID (0.8 mg / 650 mg KBr DISC),32933
C76412629,1,end,,,0
C93905750,0,ok,condensed,SOLID (0.9 mg / 650 mg KBr DISC),25438
C93905750,1,end,,,0
C6312669,0,ok,condensed,SOLID (1.0 mg / 650 mg KBr DISC),25199
C6312669,1,end,,,0
C7151395,0,ok,condensed,SOLID (1 mg / 650 mg KBr DISC),25160
C7151395,1,end,,,0
C104632,0,ok,gas,gas,5072
C104632,1,end,,,0
C55812,0,ok,condensed,LIQUID (NEAT),32237
C55812,1,end,,,0
C93903,0,ok,gas,gas,4610
C93903,1,ok,condensed,LIQUID,18499
C93903,2,end,,,0
C136801,0,ok,gas,gas,4569
C136801,1,end,,,0
C120376,0,ok,gas,gas,12656
C120376,1,end,,,0
C2045796,0,ok,gas,gas,13981
C2045796,1,end,,,0
C37577289,0,ok,gas,gas,12669
C37577289,1,end,,,0
C2039670,0,ok,gas,gas,12708
C2039670,1,end,,,0
C6851805,0,ok,unknown,TRANSMISSION,18496
C6851805,1,end,,,0
C1518861,0,ok,gas,gas,4431
C1518861,1,end,,,0
C77043,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-450 CM^-^1",32421
C77043,1,end,,,0
C1075894,0,ok,gas,gas,14174
C1075894,1,end,,,0
C20781220,0,ok,gas,gas,13900
C20781220,1,end,,,0
C94115410,0,ok,condensed,LIQUID,18567
C94115410,1,end,,,0
C52688116,0,ok,gas,gas,4236
C80397,0,ok,gas,gas,7508
C80397,1,ok,condensed,"SOLUTION (5% CCl4 FOR 2.7-7.5, 5% CS2 FOR 7.5-26 MICRON) VS SOLVENT",33005
C80397,2,ok,condensed,SOLID (MINERAL OIL MULL),19220
C80397,3,end,,,0
C599699,0,ok,gas,gas,4250
C599699,1,end,,,0
C51434,0,ok,condensed,SOLID (MINERAL OIL MULL),19325
C17046241,0,ok,condensed,LIQUID,18795
C17046241,1,end,,,0
C773477,0,ok,condensed,LIQUID (NEAT),28992
C773477,1,end,,,0
C17603768,0,ok,gas,gas,12956
C17603768,1,end,,,0
C18736953,0,ok,gas,gas,3698
C18736953,1,end,,,0
C17715003,0,ok,gas,gas,13328
C17715003,1,end,,,0
C15403891,0,ok,gas,gas,3895
C15403891,1,end,,,0
C928676,0,ok,gas,gas,4477
C5664108,0,ok,gas,gas,4001
C5664108,1,end,,,0
C1196958,0,ok,gas,gas,4141
C1196958,1,end,,,0
C123988,0,ok,condensed,"SOLUTION (10% CCl4 FOR 3800-1330, 10% CS2 FOR 1330-450 CM^-^1) VS SOLVENT",32549
C123988,1,end,,,0
C138249,0,ok,condensed,SOLID (MINERAL OIL MULL),19254
C138249,1,end,,,0
C1875929,0,ok,condensed,"SOLID (SPLIT MULL), FLUOROLUBE FOR 3800-1330 CM^-^1, NUJOL FOR 1330-400 CM^-^1",32998
C23576785,0,ok,condensed,"SOLID (KBr DISC, 0.9% WT.)",32308
C23576785,1,end,,,0
C53631702,0,ok,condensed,SOLID (1.5 mg / 100 mg KBr PELLET),20164
C53631702,1,ok,condensed,SOLID (KCl DISC) VS KCl,32342
C53631702,2,ok,condensed,"SOLID (OIL MULL, KBr PLATE)",36329
C53631702,3,end,,,0
C6303759,0,ok,gas,gas,14107
C6303759,1,end,,,0
C40790225,0,ok,gas,gas,13997
C40790225,1,end,,,0
C15987005,0,ok,gas,gas,14066
C15987005,1,end,,,0
C1675690,0,ok,gas,gas,13611
C1675690,1,end,,,0
C29450097,0,ok,gas,gas,4936
C29450097,1,end,,,0
C50113,0,ok,gas,gas,4084
C50113,1,ok,condensed,SOLID (NUJOL MULL),18704
C50113,2,ok,condensed,SOLID (KBr DISC),32452
C50113,3,end,,,0
C76766,0,ok,condensed,SOLID (5 mg / 200 mg KBr DISC),32393
C76766,1,end,,,0
C90566306,0,ok,condensed,SOLID (KBr PRESSING),19643
C90566306,1,end,,,0
C37642550,0,ok,condensed,SOLID (1 mg / 650 mg KBr DISC),36241
C37642550,1,end,,,0
C5437503,0,ok,condensed,SOLID (0.4 mg / 650 mg KBr DISC),32810
C5437503,1,end,,,0
